"ID";"locationData_HGC";"locationData_DEWAC"
8851;"{""numFound"": 1, ""articleId"": 8851, ""locations"": [{""lat"": ""49.3236"", ""lon"": ""12.09935"", ""name"": ""Schwandorf"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 6558284, ""featureClass"": ""ADM4"", ""municipality"": """"}]}";"{""numFound"": 1, ""articleId"": 8851, ""locations"": [{""lat"": ""49.3236"", ""lon"": ""12.09935"", ""name"": ""Schwandorf"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 6558284, ""featureClass"": ""ADM4"", ""municipality"": """"}]}"
8852;"{""numFound"": 1, ""articleId"": 8852, ""locations"": [{""lat"": ""49.4"", ""lon"": ""12.05"", ""name"": ""Fensterbach"", ""score"": 2, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 3206893, ""featureClass"": ""ADM4"", ""municipality"": """"}]}";"{""numFound"": 1, ""articleId"": 8852, ""locations"": [{""lat"": ""49.4"", ""lon"": ""12.05"", ""name"": ""Fensterbach"", ""score"": 2, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 3206893, ""featureClass"": ""ADM4"", ""municipality"": """"}]}"
8855;"{""numFound"": 0, ""articleId"": 8855, ""locations"": []}";"{""numFound"": 0, ""articleId"": 8855, ""locations"": []}"
8862;"{""numFound"": 1, ""articleId"": 8862, ""locations"": [{""lat"": ""49.89873"", ""lon"": ""10.90067"", ""name"": ""Bamberg"", ""score"": 2, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2952984, ""featureClass"": ""PPLA3"", ""municipality"": """"}]}";"{""numFound"": 2, ""articleId"": 8862, ""locations"": [{""lat"": ""49.89873"", ""lon"": ""10.90067"", ""name"": ""Bamberg"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2952984, ""featureClass"": ""PPLA3"", ""municipality"": """"}, {""lat"": ""49.86419"", ""lon"": ""10.84661"", ""name"": ""Landkreis Bamberg"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 3220844, ""featureClass"": ""ADM3"", ""municipality"": """"}]}"
8865;"{""numFound"": 5, ""articleId"": 8865, ""locations"": [{""lat"": ""50.23963"", ""lon"": ""11.33308"", ""name"": ""Kronach"", ""score"": 3, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2883784, ""featureClass"": ""PPLA3"", ""municipality"": """"}, {""lat"": ""50.19265"", ""lon"": ""11.27599"", ""name"": ""Kueps Oberfranken"", ""score"": 2, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2882366, ""featureClass"": ""PPL"", ""municipality"": """"}, {""lat"": ""49.94782"", ""lon"": ""11.57893"", ""name"": ""Bayreuth"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2951825, ""featureClass"": ""PPLA2"", ""municipality"": """"}, {""lat"": ""50.10068"", ""lon"": ""11.45032"", ""name"": ""Kulmbach"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2882588, ""featureClass"": ""PPLA3"", ""municipality"": """"}, {""lat"": ""47.76887"", ""lon"": ""11.48071"", ""name"": ""Beierse Woud"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 6692501, ""featureClass"": ""ADMD"", ""municipality"": """"}]}";"{""numFound"": 4, ""articleId"": 8865, ""locations"": [{""lat"": ""50.23963"", ""lon"": ""11.33308"", ""name"": ""Kronach"", ""score"": 3, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2883784, ""featureClass"": ""PPLA3"", ""municipality"": """"}, {""lat"": ""50.19265"", ""lon"": ""11.27599"", ""name"": ""Kueps Oberfranken"", ""score"": 2, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2882366, ""featureClass"": ""PPL"", ""municipality"": """"}, {""lat"": ""49.71754"", ""lon"": ""11.05877"", ""name"": ""Forchheim"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2925910, ""featureClass"": ""PPLA3"", ""municipality"": """"}, {""lat"": ""42.23917"", ""lon"": ""20.49778"", ""name"": ""?uka Liken"", ""score"": 1, ""state"": """", ""county"": ""XK"", ""region"": """", ""locationId"": 833820, ""featureClass"": ""MT"", ""municipality"": """"}]}"
8871;"{""numFound"": 2, ""articleId"": 8871, ""locations"": [{""lat"": ""48.76508"", ""lon"": ""11.42372"", ""name"": ""Ingolstadt"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2895992, ""featureClass"": ""PPLA3"", ""municipality"": """"}, {""lat"": ""48.78232"", ""lon"": ""9.17702"", ""name"": ""Stuttgart"", ""score"": 2, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2825297, ""featureClass"": ""PPLA"", ""municipality"": """"}]}";"{""numFound"": 2, ""articleId"": 8871, ""locations"": [{""lat"": ""48.76508"", ""lon"": ""11.42372"", ""name"": ""Ingolstadt"", ""score"": 2, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2895992, ""featureClass"": ""PPLA3"", ""municipality"": """"}, {""lat"": ""48.78232"", ""lon"": ""9.17702"", ""name"": ""Stuttgart"", ""score"": 2, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2825297, ""featureClass"": ""PPLA"", ""municipality"": """"}]}"
8875;"{""numFound"": 0, ""articleId"": 8875, ""locations"": []}";"{""numFound"": 0, ""articleId"": 8875, ""locations"": []}"
8880;"{""numFound"": 2, ""articleId"": 8880, ""locations"": [{""lat"": ""48.5"", ""lon"": ""11.46667"", ""name"": ""Scheyern"", ""score"": 2, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2839527, ""featureClass"": ""PPLA4"", ""municipality"": """"}, {""lat"": ""49.06444"", ""lon"": ""8.97639"", ""name"": ""Pfaffenhofen"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2854392, ""featureClass"": ""PPLA4"", ""municipality"": """"}]}";"{""numFound"": 1, ""articleId"": 8880, ""locations"": [{""lat"": ""48.5"", ""lon"": ""11.46667"", ""name"": ""Scheyern"", ""score"": 2, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2839527, ""featureClass"": ""PPLA4"", ""municipality"": """"}]}"
8884;"{""numFound"": 0, ""articleId"": 8884, ""locations"": []}";"{""numFound"": 0, ""articleId"": 8884, ""locations"": []}"
8907;"{""numFound"": 3, ""articleId"": 8907, ""locations"": [{""lat"": ""50.19265"", ""lon"": ""11.27599"", ""name"": ""Kueps Oberfranken"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2882366, ""featureClass"": ""PPL"", ""municipality"": """"}, {""lat"": ""49.94782"", ""lon"": ""11.57893"", ""name"": ""Bayreuth"", ""score"": 3, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2951825, ""featureClass"": ""PPLA2"", ""municipality"": """"}, {""lat"": ""50.10068"", ""lon"": ""11.45032"", ""name"": ""Kulmbach"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2882588, ""featureClass"": ""PPLA3"", ""municipality"": """"}]}";"{""numFound"": 4, ""articleId"": 8907, ""locations"": [{""lat"": ""50.19265"", ""lon"": ""11.27599"", ""name"": ""Kueps Oberfranken"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2882366, ""featureClass"": ""PPL"", ""municipality"": """"}, {""lat"": ""49.94782"", ""lon"": ""11.57893"", ""name"": ""Bayreuth"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2951825, ""featureClass"": ""PPLA2"", ""municipality"": """"}, {""lat"": ""49.88111"", ""lon"": ""11.56583"", ""name"": ""Landkreis Bayreuth"", ""score"": 2, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 3220846, ""featureClass"": ""ADM3"", ""municipality"": """"}, {""lat"": ""50.10068"", ""lon"": ""11.45032"", ""name"": ""Kulmbach"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2882588, ""featureClass"": ""PPLA3"", ""municipality"": """"}]}"
8947;"{""numFound"": 1, ""articleId"": 8947, ""locations"": [{""lat"": ""49.01513"", ""lon"": ""12.10161"", ""name"": ""Regensburg"", ""score"": 2, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2849483, ""featureClass"": ""PPLA2"", ""municipality"": """"}]}";"{""numFound"": 1, ""articleId"": 8947, ""locations"": [{""lat"": ""49.01513"", ""lon"": ""12.10161"", ""name"": ""Regensburg"", ""score"": 2, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2849483, ""featureClass"": ""PPLA2"", ""municipality"": """"}]}"
8948;"{""numFound"": 4, ""articleId"": 8948, ""locations"": [{""lat"": ""49.19426"", ""lon"": ""12.51956"", ""name"": ""Roding"", ""score"": 2, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2845924, ""featureClass"": ""PPL"", ""municipality"": """"}, {""lat"": ""49.20361"", ""lon"": ""10.70416"", ""name"": ""Merkendorf"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2871803, ""featureClass"": ""PPL"", ""municipality"": """"}, {""lat"": ""49.22565"", ""lon"": ""12.65501"", ""name"": ""Cham"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2940204, ""featureClass"": ""PPLA3"", ""municipality"": """"}, {""lat"": ""49.63278"", ""lon"": ""8.35916"", ""name"": ""Worms"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2806142, ""featureClass"": ""PPLA3"", ""municipality"": """"}]}";"{""numFound"": 4, ""articleId"": 8948, ""locations"": [{""lat"": ""49.20361"", ""lon"": ""10.70416"", ""name"": ""Merkendorf"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2871803, ""featureClass"": ""PPL"", ""municipality"": """"}, {""lat"": ""49.22565"", ""lon"": ""12.65501"", ""name"": ""Cham"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2940204, ""featureClass"": ""PPLA3"", ""municipality"": """"}, {""lat"": ""49.63278"", ""lon"": ""8.35916"", ""name"": ""Worms"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2806142, ""featureClass"": ""PPLA3"", ""municipality"": """"}, {""lat"": ""49.18333"", ""lon"": ""12.38333"", ""name"": ""Walderbach"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2815059, ""featureClass"": ""PPLA4"", ""municipality"": """"}]}"
8960;"{""numFound"": 1, ""articleId"": 8960, ""locations"": [{""lat"": ""49.44287"", ""lon"": ""11.86267"", ""name"": ""Amberg"", ""score"": 2, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2956656, ""featureClass"": ""PPLA3"", ""municipality"": """"}]}";"{""numFound"": 1, ""articleId"": 8960, ""locations"": [{""lat"": ""49.44287"", ""lon"": ""11.86267"", ""name"": ""Amberg"", ""score"": 2, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2956656, ""featureClass"": ""PPLA3"", ""municipality"": """"}]}"
8974;"{""numFound"": 2, ""articleId"": 8974, ""locations"": [{""lat"": ""49.94782"", ""lon"": ""11.57893"", ""name"": ""Bayreuth"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2951825, ""featureClass"": ""PPLA2"", ""municipality"": """"}, {""lat"": ""43.90266"", ""lon"": ""10.23006"", ""name"": ""Eur"", ""score"": 1, ""state"": """", ""county"": ""IT"", ""region"": """", ""locationId"": 9613139, ""featureClass"": ""HTL"", ""municipality"": """"}]}";"{""numFound"": 1, ""articleId"": 8974, ""locations"": [{""lat"": ""49.93244"", ""lon"": ""11.62127"", ""name"": ""Aichig"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2958928, ""featureClass"": ""PPL"", ""municipality"": """"}]}"
8984;"{""numFound"": 0, ""articleId"": 8984, ""locations"": []}";"{""numFound"": 0, ""articleId"": 8984, ""locations"": []}"
9141;"{""numFound"": 1, ""articleId"": 9141, ""locations"": [{""lat"": ""50.25937"", ""lon"": ""10.96384"", ""name"": ""Coburg"", ""score"": 2, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2939951, ""featureClass"": ""PPLA3"", ""municipality"": """"}]}";"{""numFound"": 2, ""articleId"": 9141, ""locations"": [{""lat"": ""50.25937"", ""lon"": ""10.96384"", ""name"": ""Coburg"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2939951, ""featureClass"": ""PPLA3"", ""municipality"": """"}, {""lat"": ""50.30086"", ""lon"": ""10.93649"", ""name"": ""Landkreis Coburg"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2939950, ""featureClass"": ""ADM3"", ""municipality"": """"}]}"
9194;"{""numFound"": 2, ""articleId"": 9194, ""locations"": [{""lat"": ""35.0"", ""lon"": ""105.0"", ""name"": ""People’s Republic of China"", ""score"": 3, ""state"": """", ""county"": ""CN"", ""region"": """", ""locationId"": 1814991, ""featureClass"": ""PCLI"", ""municipality"": """"}, {""lat"": ""48.76508"", ""lon"": ""11.42372"", ""name"": ""Ingolstadt"", ""score"": 2, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2895992, ""featureClass"": ""PPLA3"", ""municipality"": """"}]}";"{""numFound"": 2, ""articleId"": 9194, ""locations"": [{""lat"": ""35.0"", ""lon"": ""105.0"", ""name"": ""People’s Republic of China"", ""score"": 3, ""state"": """", ""county"": ""CN"", ""region"": """", ""locationId"": 1814991, ""featureClass"": ""PCLI"", ""municipality"": """"}, {""lat"": ""48.76508"", ""lon"": ""11.42372"", ""name"": ""Ingolstadt"", ""score"": 2, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2895992, ""featureClass"": ""PPLA3"", ""municipality"": """"}]}"
9197;"{""numFound"": 0, ""articleId"": 9197, ""locations"": []}";"{""numFound"": 0, ""articleId"": 9197, ""locations"": []}"
9247;"{""numFound"": 2, ""articleId"": 9247, ""locations"": [{""lat"": ""49.89873"", ""lon"": ""10.90067"", ""name"": ""Bamberg"", ""score"": 2, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2952984, ""featureClass"": ""PPLA3"", ""municipality"": """"}, {""lat"": ""50.04937"", ""lon"": ""10.22175"", ""name"": ""Schweinfurt"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2834498, ""featureClass"": ""PPLA3"", ""municipality"": """"}]}";"{""numFound"": 3, ""articleId"": 9247, ""locations"": [{""lat"": ""49.89873"", ""lon"": ""10.90067"", ""name"": ""Bamberg"", ""score"": 2, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2952984, ""featureClass"": ""PPLA3"", ""municipality"": """"}, {""lat"": ""50.04937"", ""lon"": ""10.22175"", ""name"": ""Schweinfurt"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2834498, ""featureClass"": ""PPLA3"", ""municipality"": """"}, {""lat"": ""13.80131"", ""lon"": ""109.15193"", ""name"": ""Sông Hà Thanh"", ""score"": 2, ""state"": """", ""county"": ""VN"", ""region"": """", ""locationId"": 1581066, ""featureClass"": ""STM"", ""municipality"": """"}]}"
9362;"{""numFound"": 12, ""articleId"": 9362, ""locations"": [{""lat"": ""33.0"", ""lon"": ""66.0"", ""name"": ""Islamic Republic of Afghanistan"", ""score"": 1, ""state"": """", ""county"": ""AF"", ""region"": """", ""locationId"": 1149361, ""featureClass"": ""PCLI"", ""municipality"": """"}, {""lat"": ""30.0"", ""lon"": ""70.0"", ""name"": ""Islamic Republic of Pakistan"", ""score"": 1, ""state"": """", ""county"": ""PK"", ""region"": """", ""locationId"": 1168579, ""featureClass"": ""PCLI"", ""municipality"": """"}, {""lat"": ""15.0"", ""lon"": ""39.0"", ""name"": ""State of Eritrea"", ""score"": 1, ""state"": """", ""county"": ""ER"", ""region"": """", ""locationId"": 338010, ""featureClass"": ""PCLI"", ""municipality"": """"}, {""lat"": ""18.0"", ""lon"": ""-2.0"", ""name"": ""Republic of Mali"", ""score"": 1, ""state"": """", ""county"": ""ML"", ""region"": """", ""locationId"": 2453866, ""featureClass"": ""PCLI"", ""municipality"": """"}, {""lat"": ""10.0"", ""lon"": ""8.0"", ""name"": ""Federal Republic of Nigeria"", ""score"": 1, ""state"": """", ""county"": ""NG"", ""region"": """", ""locationId"": 2328926, ""featureClass"": ""PCLI"", ""municipality"": """"}, {""lat"": ""14.5"", ""lon"": ""-14.25"", ""name"": ""Republic of Senegal"", ""score"": 1, ""state"": """", ""county"": ""SN"", ""region"": """", ""locationId"": 2245662, ""featureClass"": ""PCLI"", ""municipality"": """"}, {""lat"": ""48.68426"", ""lon"": ""11.61233"", ""name"": ""Geisenfeld"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2921713, ""featureClass"": ""PPL"", ""municipality"": """"}, {""lat"": ""48.6038"", ""lon"": ""11.62568"", ""name"": ""Wolnzach"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2806339, ""featureClass"": ""PPL"", ""municipality"": """"}, {""lat"": ""48.71656"", ""lon"": ""11.49393"", ""name"": ""Manching"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2873992, ""featureClass"": ""PPL"", ""municipality"": """"}, {""lat"": ""47.89882"", ""lon"": ""11.55843"", ""name"": ""Reichertshausen"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2849025, ""featureClass"": ""PPL"", ""municipality"": """"}, {""lat"": ""48.66667"", ""lon"": ""11.45"", ""name"": ""Baar-Ebenhausen"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 3208325, ""featureClass"": ""PPLA4"", ""municipality"": """"}, {""lat"": ""48.50654"", ""lon"": ""13.44718"", ""name"": ""Neuburg"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2866075, ""featureClass"": ""PPL"", ""municipality"": """"}]}";"{""numFound"": 11, ""articleId"": 9362, ""locations"": [{""lat"": ""33.0"", ""lon"": ""66.0"", ""name"": ""Islamic Republic of Afghanistan"", ""score"": 1, ""state"": """", ""county"": ""AF"", ""region"": """", ""locationId"": 1149361, ""featureClass"": ""PCLI"", ""municipality"": """"}, {""lat"": ""30.0"", ""lon"": ""70.0"", ""name"": ""Islamic Republic of Pakistan"", ""score"": 1, ""state"": """", ""county"": ""PK"", ""region"": """", ""locationId"": 1168579, ""featureClass"": ""PCLI"", ""municipality"": """"}, {""lat"": ""15.0"", ""lon"": ""39.0"", ""name"": ""State of Eritrea"", ""score"": 1, ""state"": """", ""county"": ""ER"", ""region"": """", ""locationId"": 338010, ""featureClass"": ""PCLI"", ""municipality"": """"}, {""lat"": ""18.0"", ""lon"": ""-2.0"", ""name"": ""Republic of Mali"", ""score"": 1, ""state"": """", ""county"": ""ML"", ""region"": """", ""locationId"": 2453866, ""featureClass"": ""PCLI"", ""municipality"": """"}, {""lat"": ""10.0"", ""lon"": ""8.0"", ""name"": ""Federal Republic of Nigeria"", ""score"": 1, ""state"": """", ""county"": ""NG"", ""region"": """", ""locationId"": 2328926, ""featureClass"": ""PCLI"", ""municipality"": """"}, {""lat"": ""14.5"", ""lon"": ""-14.25"", ""name"": ""Republic of Senegal"", ""score"": 1, ""state"": """", ""county"": ""SN"", ""region"": """", ""locationId"": 2245662, ""featureClass"": ""PCLI"", ""municipality"": """"}, {""lat"": ""48.68426"", ""lon"": ""11.61233"", ""name"": ""Geisenfeld"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2921713, ""featureClass"": ""PPL"", ""municipality"": """"}, {""lat"": ""48.6038"", ""lon"": ""11.62568"", ""name"": ""Wolnzach"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2806339, ""featureClass"": ""PPL"", ""municipality"": """"}, {""lat"": ""48.71656"", ""lon"": ""11.49393"", ""name"": ""Manching"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2873992, ""featureClass"": ""PPL"", ""municipality"": """"}, {""lat"": ""47.89882"", ""lon"": ""11.55843"", ""name"": ""Reichertshausen"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2849025, ""featureClass"": ""PPL"", ""municipality"": """"}, {""lat"": ""48.50654"", ""lon"": ""13.44718"", ""name"": ""Neuburg"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2866075, ""featureClass"": ""PPL"", ""municipality"": """"}]}"
9366;"{""numFound"": 1, ""articleId"": 9366, ""locations"": [{""lat"": ""48.50654"", ""lon"": ""13.44718"", ""name"": ""Neuburg"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2866075, ""featureClass"": ""PPL"", ""municipality"": """"}]}";"{""numFound"": 1, ""articleId"": 9366, ""locations"": [{""lat"": ""48.50654"", ""lon"": ""13.44718"", ""name"": ""Neuburg"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2866075, ""featureClass"": ""PPL"", ""municipality"": """"}]}"
9367;"{""numFound"": 3, ""articleId"": 9367, ""locations"": [{""lat"": ""48.29604"", ""lon"": ""11.86961"", ""name"": ""Stammham"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2829581, ""featureClass"": ""PPL"", ""municipality"": """"}, {""lat"": ""52.47285"", ""lon"": ""11.97939"", ""name"": ""Schelldorf"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2839876, ""featureClass"": ""PPL"", ""municipality"": """"}, {""lat"": ""48.8333"", ""lon"": ""11.4167"", ""name"": ""Wettstetten"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 6547447, ""featureClass"": ""ADM4"", ""municipality"": """"}]}";"{""numFound"": 0, ""articleId"": 9367, ""locations"": []}"
9368;"{""numFound"": 0, ""articleId"": 9368, ""locations"": []}";"{""numFound"": 0, ""articleId"": 9368, ""locations"": []}"
9373;"{""numFound"": 2, ""articleId"": 9373, ""locations"": [{""lat"": ""48.50654"", ""lon"": ""13.44718"", ""name"": ""Neuburg"", ""score"": 2, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2866075, ""featureClass"": ""PPL"", ""municipality"": """"}, {""lat"": ""51.21551"", ""lon"": ""2.927"", ""name"": ""Ostend"", ""score"": 1, ""state"": """", ""county"": ""BE"", ""region"": """", ""locationId"": 2789786, ""featureClass"": ""PPLA3"", ""municipality"": """"}]}";"{""numFound"": 2, ""articleId"": 9373, ""locations"": [{""lat"": ""48.50654"", ""lon"": ""13.44718"", ""name"": ""Neuburg"", ""score"": 2, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2866075, ""featureClass"": ""PPL"", ""municipality"": """"}, {""lat"": ""51.21551"", ""lon"": ""2.927"", ""name"": ""Ostend"", ""score"": 1, ""state"": """", ""county"": ""BE"", ""region"": """", ""locationId"": 2789786, ""featureClass"": ""PPLA3"", ""municipality"": """"}]}"
9377;"{""numFound"": 2, ""articleId"": 9377, ""locations"": [{""lat"": ""48.76508"", ""lon"": ""11.42372"", ""name"": ""Ingolstadt"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2895992, ""featureClass"": ""PPLA3"", ""municipality"": """"}, {""lat"": ""49.49671"", ""lon"": ""8.47955"", ""name"": ""Mannheim"", ""score"": 2, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2873891, ""featureClass"": ""PPLA3"", ""municipality"": """"}]}";"{""numFound"": 2, ""articleId"": 9377, ""locations"": [{""lat"": ""48.76508"", ""lon"": ""11.42372"", ""name"": ""Ingolstadt"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2895992, ""featureClass"": ""PPLA3"", ""municipality"": """"}, {""lat"": ""49.49671"", ""lon"": ""8.47955"", ""name"": ""Mannheim"", ""score"": 2, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2873891, ""featureClass"": ""PPLA3"", ""municipality"": """"}]}"
9383;"{""numFound"": 3, ""articleId"": 9383, ""locations"": [{""lat"": ""49.06444"", ""lon"": ""8.97639"", ""name"": ""Pfaffenhofen"", ""score"": 3, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2854392, ""featureClass"": ""PPLA4"", ""municipality"": """"}, {""lat"": ""48.58139"", ""lon"": ""11.53472"", ""name"": ""Landkreis Pfaffenhofen an der Ilm"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2854385, ""featureClass"": ""ADM3"", ""municipality"": """"}, {""lat"": ""48.68426"", ""lon"": ""11.61233"", ""name"": ""Geisenfeld"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2921713, ""featureClass"": ""PPL"", ""municipality"": """"}]}";"{""numFound"": 1, ""articleId"": 9383, ""locations"": [{""lat"": ""48.6038"", ""lon"": ""11.62568"", ""name"": ""Wolnzach"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2806339, ""featureClass"": ""PPL"", ""municipality"": """"}]}"
9384;"{""numFound"": 2, ""articleId"": 9384, ""locations"": [{""lat"": ""48.56067"", ""lon"": ""11.26071"", ""name"": ""Schrobenhausen"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2836084, ""featureClass"": ""PPL"", ""municipality"": """"}, {""lat"": ""48.76508"", ""lon"": ""11.42372"", ""name"": ""Ingolstadt"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2895992, ""featureClass"": ""PPLA3"", ""municipality"": """"}]}";"{""numFound"": 2, ""articleId"": 9384, ""locations"": [{""lat"": ""48.56067"", ""lon"": ""11.26071"", ""name"": ""Schrobenhausen"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2836084, ""featureClass"": ""PPL"", ""municipality"": """"}, {""lat"": ""48.76508"", ""lon"": ""11.42372"", ""name"": ""Ingolstadt"", ""score"": 1, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2895992, ""featureClass"": ""PPLA3"", ""municipality"": """"}]}"
9432;"{""numFound"": 1, ""articleId"": 9432, ""locations"": [{""lat"": ""49.01513"", ""lon"": ""12.10161"", ""name"": ""Regensburg"", ""score"": 2, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2849483, ""featureClass"": ""PPLA2"", ""municipality"": """"}]}";"{""numFound"": 1, ""articleId"": 9432, ""locations"": [{""lat"": ""49.01513"", ""lon"": ""12.10161"", ""name"": ""Regensburg"", ""score"": 2, ""state"": """", ""county"": ""DE"", ""region"": """", ""locationId"": 2849483, ""featureClass"": ""PPLA2"", ""municipality"": """"}]}"
